stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
9022003700152002,Uppsala Bärbygatan,59.885431,17.618276,0,9021003700152000,B
9022003700152003,Uppsala Bärbygatan,59.885578,17.618695,0,9021003700152000,C
9022003700153001,Uppsala Bärbyparken,59.884482,17.614813,0,9021003700153000,A
9022003700153002,Uppsala Bärbyparken,59.884538,17.615351,0,9021003700153000,B
9022003700155002,Uppsala Flottörgatan,59.882573,17.613923,0,9021003700155000,B
9022003700155003,Uppsala Flottörgatan,59.882251,17.613852,0,9021003700155000,C
9022003700157002,Uppsala Fjärdhundragatan,59.877819,17.619487,0,9021003700157000,B
9022003700157003,Uppsala Fjärdhundragatan,59.877343,17.620122,0,9021003700157000,C
9022003700158001,Uppsala Väpnargatan,59.877343,17.620122,0,9021003700158000,A
9022003700159001,Uppsala Torbjörnsgatan,59.875410,17.622927,0,9021003700159000,A
9022003700159002,Uppsala Torbjörnsgatan,59.875317,17.623190,0,9021003700159000,B
9022003700159003,Uppsala Torbjörnsgatan,59.874890,17.624185,0,9021003700159000,C
9022003700159004,Uppsala Torbjörnsgatan,59.874895,17.623882,0,9021003700159000,D
9022003700160001,Uppsala Sköldungagatan,59.873208,17.625754,0,9021003700160000,A
9022003700160002,Uppsala Sköldungagatan,59.873386,17.625871,0,9021003700160000,B
9022003700162001,Uppsala Svartbäckens vårdcentral,59.869091,17.628082,0,9021003700162000,A
9022003700162002,Uppsala Svartbäckens vårdcentral,59.868688,17.628649,0,9021003700162000,B
9022003700165002,Uppsala Linnégatan,59.862513,17.636880,0,9021003700165000,B
9022003700165003,Uppsala Linnégatan,59.862251,17.637009,0,9021003700165000,C
9022003700166001,Uppsala Glimmervägen,59.839918,17.608684,0,9021003700166000,A
9022003700166003,Uppsala Glimmervägen,59.840478,17.607804,0,9021003700166000,C
9022003700167001,Uppsala Fältspatsvägen,59.843014,17.604909,0,9021003700167000,A
9022003700167002,Uppsala Fältspatsvägen,59.843080,17.604680,0,9021003700167000,B
9022003700169001,Uppsala Västertorg,59.840677,17.602445,0,9021003700169000,A
9022003700169002,Uppsala Västertorg,59.840572,17.601619,0,9021003700169000,B
9022003700169003,Uppsala Västertorg,59.840732,17.604357,0,9021003700169000,C
9022003700169005,Uppsala Västertorg,59.840968,17.604156,0,9021003700169000,E
9022003700170001,Uppsala Gnejsvägen,59.839773,17.596314,0,9021003700170000,A
9022003700170002,Uppsala Gnejsvägen,59.839869,17.596533,0,9021003700170000,B
9022003700171001,Uppsala Gnejsplan,59.840954,17.598589,0,9021003700171000,A
9022003700172002,Uppsala Skolgatan,59.864025,17.634035,0,9021003700172000,B
9022003700172003,Uppsala Skolgatan,59.863999,17.634016,0,9021003700172000,C
9022003700181001,Uppsala Ymergatan,59.859778,17.652134,0,9021003700181000,A
9022003700181002,Uppsala Ymergatan,59.859378,17.652451,0,9021003700181000,B
9022003700183001,Uppsala Krongatan,59.851175,17.619286,0,9021003700183000,A
9022003700183002,Uppsala Krongatan,59.851263,17.619452,0,9021003700183000,B
9022003700184001,Uppsala Slöjdgatan,59.852330,17.617582,0,9021003700184000,A
9022003700184002,Uppsala Slöjdgatan,59.852791,17.617322,0,9021003700184000,B
9022003700186004,Uppsala Eriksbergsvägen,59.846004,17.610084,0,9021003700186000,D
9022003700186006,Uppsala Eriksbergsvägen,59.845972,17.610474,0,9021003700186000,F
9022003700189001,Uppsala Håga gård,59.839556,17.584475,0,9021003700189000,A
9022003700189002,Uppsala Håga gård,59.839747,17.584360,0,9021003700189000,B
9022003700191002,Uppsala Hågavägen,59.838635,17.576933,0,9021003700191000,B
9022003700192001,Uppsala Liljefors torg,59.870339,17.656380,0,9021003700192000,A
9022003700192002,Uppsala Liljefors torg,59.870361,17.656114,0,9021003700192000,B
9022003700193001,Uppsala Årstagatan,59.869011,17.663359,0,9021003700193000,A
9022003700193002,Uppsala Årstagatan,59.869175,17.663833,0,9021003700193000,B
9022003700194001,Uppsala Lästmakargatan,59.869978,17.665431,0,9021003700194000,A
9022003700194002,Uppsala Lästmakargatan,59.870368,17.666417,0,9021003700194000,B
9022003700195001,Uppsala Skomakargatan,59.871816,17.669409,0,9021003700195000,A
9022003700195002,Uppsala Skomakargatan,59.871466,17.668817,0,9021003700195000,B
9022003700196001,Uppsala Källparksgatan,59.871222,17.674572,0,9021003700196000,A
9022003700196002,Uppsala Källparksgatan,59.871170,17.673854,0,9021003700196000,B
9022003700198001,Uppsala Ritargatan,59.873443,17.676875,0,9021003700198000,A
9022003700198002,Uppsala Ritargatan,59.873315,17.677046,0,9021003700198000,B
9022003700199001,Uppsala Johannesbäcksgatan,59.872290,17.677774,0,9021003700199000,A
9022003700199002,Uppsala Johannesbäcksgatan,59.872238,17.678271,0,9021003700199000,B
9022003700200001,Uppsala Gröna gatan,59.866947,17.676581,0,9021003700200000,A
9022003700200002,Uppsala Gröna gatan,59.867251,17.677973,0,9021003700200000,B
9022003700201001,Uppsala Axel Johanssons gata,59.856769,17.690200,0,9021003700201000,A
9022003700201002,Uppsala Axel Johanssons gata,59.857656,17.689090,0,9021003700201000,B
9022003700201003,Uppsala Axel Johanssons gata,59.855422,17.691480,0,9021003700201000,C
9022003700201004,Uppsala Axel Johanssons gata,59.855410,17.691104,0,9021003700201000,D
9022003700202003,Uppsala Stålgatan,59.849154,17.679651,0,9021003700202000,C
9022003700202004,Uppsala Stålgatan,59.849084,17.679504,0,9021003700202000,D
9022003700203001,Uppsala Hanselligatan,59.852472,17.693758,0,9021003700203000,A
9022003700203002,Uppsala Hanselligatan,59.851689,17.694499,0,9021003700203000,B
9022003700204001,Uppsala Möllersvärdsgatan,59.851727,17.696839,0,9021003700204000,A
9022003700204002,Uppsala Möllersvärdsgatan,59.851488,17.696611,0,9021003700204000,B
9022003700208001,Uppsala Stenhagenskolan,59.857678,17.562756,0,9021003700208000,A
9022003700208002,Uppsala Stenhagenskolan,59.857578,17.561537,0,9021003700208000,B
9022003700208003,Uppsala Stenhagenskolan,59.857532,17.560946,0,9021003700208000,C
9022003700209001,Uppsala Herrhagens Byväg,59.855311,17.555814,0,9021003700209000,A
9022003700209002,Uppsala Herrhagens Byväg,59.855406,17.556765,0,9021003700209000,B
9022003700212001,Uppsala Stenröset,59.852678,17.564063,0,9021003700212000,A
9022003700212002,Uppsala Stenröset,59.852238,17.563380,0,9021003700212000,B
9022003700213001,Uppsala Stenhällen,59.854891,17.568410,0,9021003700213000,A
9022003700213002,Uppsala Stenhällen,59.855004,17.567345,0,9021003700213000,B
9022003700214001,Uppsala Gatstenen,59.853822,17.571173,0,9021003700214000,A
9022003700214002,Uppsala Gatstenen,59.854196,17.570693,0,9021003700214000,B
9022003700218001,Uppsala Lundellska skolan,59.838602,17.651230,0,9021003700218000,A
9022003700218002,Uppsala Lundellska skolan,59.838223,17.650709,0,9021003700218000,B
9022003700218003,Uppsala Lundellska skolan,59.839036,17.651004,0,9021003700218000,C
9022003700218004,Uppsala Lundellska skolan,59.839555,17.651086,0,9021003700218000,D
9022003700221001,Uppsala Gustaf Kjellbergs väg,59.831564,17.649877,0,9021003700221000,A
9022003700221002,Uppsala Gustaf Kjellbergs väg,59.831679,17.649990,0,9021003700221000,B
9022003700222001,Uppsala Kronparksgården,59.828995,17.651215,0,9021003700222000,A
9022003700222002,Uppsala Kronparksgården,59.828940,17.649429,0,9021003700222000,B
9022003700223001,Uppsala SVA,59.822189,17.656420,0,9021003700223000,A
9022003700223002,Uppsala SVA,59.821786,17.656290,0,9021003700223000,B
9022003700224001,Uppsala Veterinärvägen,59.818594,17.658609,0,9021003700224000,A
9022003700224002,Uppsala Veterinärvägen,59.819368,17.657190,0,9021003700224000,B
9022003700224005,Uppsala Veterinärvägen,59.818780,17.655589,0,9021003700224000,E
9022003700225002,Uppsala Campus Ultuna,59.815865,17.659189,0,9021003700225000,B
9022003700225003,Uppsala Campus Ultuna,59.815325,17.659301,0,9021003700225000,C
9022003700227001,Uppsala Arrheniusplan,59.813083,17.666735,0,9021003700227000,A
9022003700227002,Uppsala Arrheniusplan,59.813311,17.666462,0,9021003700227000,B
9022003700228001,Storvreta-biblioteket,59.959770,17.703171,0,9021003700228000,A
9022003700228002,Storvreta-biblioteket,59.961020,17.702974,0,9021003700228000,B
9022003700228004,Storvreta-biblioteket,59.960315,17.704563,0,9021003700228000,D
9022003700229001,Storvreta Lingonvägen,59.958977,17.721996,0,9021003700229000,A
9022003700230001,Storvreta Stubbåkersvägen,59.956082,17.687958,0,9021003700230000,A
9022003700230003,Storvreta Stubbåkersvägen,59.956307,17.689815,0,9021003700230000,C
9022003700230004,Storvreta Stubbåkersvägen,59.955606,17.689220,0,9021003700230000,D
9022003700231001,Storvreta Rosmarinvägen,59.957724,17.693655,0,9021003700231000,A
9022003700231002,Storvreta Rosmarinvägen,59.958125,17.695146,0,9021003700231000,B
9022003700232002,Storvreta centrum,59.959471,17.705822,0,9021003700232000,B
9022003700233001,Storvreta Adolfsbergsvägen,59.958561,17.710407,0,9021003700233000,A
9022003700233002,Storvreta Adolfsbergsvägen,59.958537,17.710208,0,9021003700233000,B
9022003700234001,Storvreta Alkärrsvägen,59.957071,17.715978,0,9021003700234000,A
9022003700234002,Storvreta Alkärrsvägen,59.957432,17.715247,0,9021003700234000,B
9022003700235001,Storvreta Ekorrvägen,59.956491,17.716321,0,9021003700235000,A
9022003700235002,Storvreta Ekorrvägen,59.956211,17.715839,0,9021003700235000,B
9022003700236001,Storvreta Malörtsvägen,59.954980,17.711562,0,9021003700236000,A
9022003700236002,Storvreta Malörtsvägen,59.955380,17.713088,0,9021003700236000,B
9022003700237001,Storvreta Tistelvägen,59.951442,17.708495,0,9021003700237000,A
9022003700237002,Storvreta Tistelvägen,59.952136,17.708910,0,9021003700237000,B
9022003700238001,Storvreta Solstrålevägen,59.951111,17.698416,0,9021003700238000,A
9022003700238002,Storvreta Solstrålevägen,59.951592,17.699285,0,9021003700238000,B
9022003700239001,Storvreta Månskensvägen,59.950181,17.694407,0,9021003700239000,A
9022003700239002,Storvreta Månskensvägen,59.950166,17.695445,0,9021003700239000,B
9022003700240001,Storvreta Himmelsvägen,59.951203,17.688827,0,9021003700240000,A
9022003700240002,Storvreta Himmelsvägen,59.950677,17.689245,0,9021003700240000,B
9022003700241001,Storvreta Vintergatsvägen,59.953889,17.690662,0,9021003700241000,A
9022003700241002,Storvreta Vintergatsvägen,59.953386,17.690652,0,9021003700241000,B
9022003700243001,Ekeby,59.951990,17.669486,0,9021003700243000,A
9022003700243002,Ekeby,59.951813,17.671159,0,9021003700243000,B
9022003700244001,Trekanten,59.948510,17.662203,0,9021003700244000,A
9022003700244002,Trekanten,59.948510,17.662203,0,9021003700244000,B
9022003700244003,Trekanten,59.945398,17.665770,0,9021003700244000,C
9022003700244004,Trekanten,59.946611,17.666392,0,9021003700244000,D
9022003700245001,Fullerö gård,59.943866,17.652155,0,9021003700245000,A
9022003700245002,Fullerö gård,59.944049,17.652541,0,9021003700245000,B
9022003700246001,Fyrisvalls gård,59.939268,17.649645,0,9021003700246000,A
9022003700246002,Fyrisvalls gård,59.939867,17.649875,0,9021003700246000,B
9022003700247001,Hamra,59.935115,17.645496,0,9021003700247000,A
9022003700247002,Hamra,59.935306,17.646026,0,9021003700247000,B
9022003700248001,Segersberg,59.930787,17.641035,0,9021003700248000,A
9022003700248002,Segersberg,59.930346,17.641136,0,9021003700248000,B
9022003700249001,Enstalund,59.924818,17.641617,0,9021003700249000,A
9022003700249002,Enstalund,59.925732,17.641704,0,9021003700249000,B
9022003700250001,Ensta,59.919881,17.642185,0,9021003700250000,A
9022003700250002,Ensta,59.920634,17.642281,0,9021003700250000,B
9022003700251001,Bredåkers gård,59.912144,17.643313,0,9021003700251000,A
9022003700251002,Bredåkers gård,59.913438,17.643242,0,9021003700251000,B
9022003700252001,Vittulsbergsvägen,59.905647,17.643133,0,9021003700252000,A
9022003700252002,Vittulsbergsvägen,59.906832,17.643753,0,9021003700252000,B
9022003700253001,Uppsala Gamla Uppsala skola,59.898546,17.637880,0,9021003700253000,A
9022003700253002,Uppsala Gamla Uppsala skola,59.899137,17.638627,0,9021003700253000,B
9022003700254001,Uppsala Lidnersgatan,59.889844,17.654749,0,9021003700254000,A
9022003700255001,Uppsala Marknadsgatan,59.879833,17.674519,0,9021003700255000,A
9022003700255002,Uppsala Marknadsgatan,59.878378,17.676456,0,9021003700255000,B
9022003700255003,Uppsala Marknadsgatan,59.878243,17.672054,0,9021003700255000,C
9022003700256003,Uppsala Svärdsliljegatan,59.871299,17.679326,0,9021003700256000,C
9022003700256004,Uppsala Svärdsliljegatan,59.870502,17.679156,0,9021003700256000,D
9022003700258001,Uppsala Sparrisgatan,59.865787,17.681747,0,9021003700258000,A
9022003700258004,Uppsala Sparrisgatan,59.865321,17.681685,0,9021003700258000,D
9022003700258005,Uppsala Sparrisgatan,59.865367,17.682884,0,9021003700258000,E
9022003700259001,Uppsala Samariterhemmet,59.855191,17.650096,0,9021003700259000,A
9022003700259002,Uppsala Samariterhemmet,59.855619,17.649048,0,9021003700259000,B
9022003700260003,Uppsala Bergsbrunnagatan,59.856120,17.656233,0,9021003700260000,C
9022003700260004,Uppsala Bergsbrunnagatan,59.855497,17.657073,0,9021003700260000,D
9022003700262001,Uppsala Märstaplan,59.854206,17.659554,0,9021003700262000,A
9022003700262002,Uppsala Märstaplan,59.854097,17.659601,0,9021003700262000,B
9022003700265001,Uppsala Villingegatan,59.848955,17.668362,0,9021003700265000,A
9022003700265002,Uppsala Villingegatan,59.848958,17.668113,0,9021003700265000,B
9022003700266001,Uppsala Kungsporten,59.846972,17.673337,0,9021003700266000,A
9022003700266002,Uppsala Kungsporten,59.846986,17.672999,0,9021003700266000,B
9022003700268003,Uppsala Verkstadsgatan,59.849166,17.673727,0,9021003700268000,C
9022003700268004,Uppsala Verkstadsgatan,59.849579,17.674393,0,9021003700268000,D
9022003700270001,Uppsala Bolandsgatan,59.849093,17.691425,0,9021003700270000,A
9022003700270002,Uppsala Bolandsgatan,59.847952,17.690236,0,9021003700270000,B
9022003700271003,Uppsala Spikgatan,59.845814,17.687796,0,9021003700271000,C
9022003700271004,Uppsala Spikgatan,59.845813,17.687885,0,9021003700271000,D
9022003700272003,Uppsala Rapsgatan norra,59.852031,17.687522,0,9021003700272000,C
9022003700272004,Uppsala Rapsgatan norra,59.851887,17.687532,0,9021003700272000,D
9022003700274001,Uppsala Svanbergsgatan,59.855764,17.613967,0,9021003700274000,A
9022003700274002,Uppsala Svanbergsgatan,59.855778,17.614254,0,9021003700274000,B
9022003700274003,Uppsala Svanbergsgatan,59.855091,17.614627,0,9021003700274000,C
9022003700274004,Uppsala Svanbergsgatan,59.855342,17.615301,0,9021003700274000,D
9022003700275001,Uppsala Timjansgatan,59.870890,17.690998,0,9021003700275000,A
9022003700277001,Uppsala Kamomillgatan,59.872691,17.682422,0,9021003700277000,A
9022003700277002,Uppsala Kamomillgatan,59.872846,17.684163,0,9021003700277000,B
9022003700278003,Uppsala Hildur Ottelinsgatan,59.855328,17.609732,0,9021003700278000,C
9022003700278004,Uppsala Hildur Ottelinsgatan,59.854942,17.608461,0,9021003700278000,D
9022003700279003,Uppsala Rickomberga,59.855328,17.609732,0,9021003700279000,C
9022003700279004,Uppsala Rickomberga,59.854942,17.608461,0,9021003700279000,D
9022003700280001,Uppsala Myrberga,59.855391,17.599865,0,9021003700280000,A
9022003700280002,Uppsala Myrberga,59.855353,17.599417,0,9021003700280000,B
9022003700284001,Uppsala Ultunaallén,59.813145,17.650874,0,9021003700284000,A
9022003700284002,Uppsala Ultunaallén,59.813240,17.650505,0,9021003700284000,B
9022003700284003,Uppsala Ultunaallén,59.812463,17.650212,0,9021003700284000,C
9022003700284004,Uppsala Ultunaallén,59.812423,17.649854,0,9021003700284000,D
9022003700285001,Uppsala Holmvägen,59.805660,17.652581,0,9021003700285000,A
9022003700285004,Uppsala Holmvägen,59.805619,17.652311,0,9021003700285000,D
9022003700286001,Uppsala Herrgårdsvägen,59.801274,17.654192,0,9021003700286000,A
9022003700286002,Uppsala Herrgårdsvägen,59.800580,17.654349,0,9021003700286000,B
9022003700287001,Uppsala Lärkvägen,59.796994,17.655879,0,9021003700287000,A
9022003700287002,Uppsala Lärkvägen,59.796241,17.655819,0,9021003700287000,B
9022003700288001,Uppsala Ekolnsvägen norra,59.793422,17.657071,0,9021003700288000,A
9022003700288002,Uppsala Ekolnsvägen norra,59.793558,17.657025,0,9021003700288000,B
9022003700289001,Uppsala Sunnerstabacken,59.790371,17.658291,0,9021003700289000,A
9022003700289004,Uppsala Sunnerstabacken,59.790065,17.658345,0,9021003700289000,D
9022003700293001,Uppsala Granebergsparken,59.787832,17.637613,0,9021003700293000,A
9022003700293002,Uppsala Granebergsparken,59.787807,17.637452,0,9021003700293000,B
9022003700294001,Uppsala Lyssnavägen,59.786604,17.634215,0,9021003700294000,A
9022003700294002,Uppsala Lyssnavägen,59.786735,17.634508,0,9021003700294000,B
9022003700300001,Bälinge skola,59.950763,17.531238,0,9021003700300000,A
9022003700301001,Bälinge Lundgården,59.947789,17.531442,0,9021003700301000,A
9022003700301002,Bälinge Lundgården,59.948409,17.530722,0,9021003700301000,B
9022003700302001,Bälinge centrum,59.946394,17.535861,0,9021003700302000,A
9022003700302002,Bälinge centrum,59.946195,17.534598,0,9021003700302000,B
9022003700303001,Bälinge Prebendevägen,59.946527,17.541416,0,9021003700303000,A
9022003700303002,Bälinge Prebendevägen,59.946580,17.540094,0,9021003700303000,B
9022003700304002,Bälinge Ekeby vägskäl,59.949853,17.547890,0,9021003700304000,B
9022003700305001,Högby,59.956896,17.559144,0,9021003700305000,A
9022003700305002,Högby,59.956806,17.557761,0,9021003700305000,B
9022003700306001,Lövstalöt Flädervägen,59.958701,17.572505,0,9021003700306000,A
9022003700306002,Lövstalöt Flädervägen,59.958974,17.574257,0,9021003700306000,B
9022003700308001,Lövstalöt Ryttarvägen,59.957151,17.581016,0,9021003700308000,A
9022003700308002,Lövstalöt Ryttarvägen,59.957149,17.581141,0,9021003700308000,B
9022003700309001,Lövstalöt Gråalsvägen,59.954915,17.584405,0,9021003700309000,A
9022003700309002,Lövstalöt Gråalsvägen,59.954934,17.584281,0,9021003700309000,B
9022003700310001,Lytta,59.943833,17.591238,0,9021003700310000,A
9022003700310002,Lytta,59.944996,17.590925,0,9021003700310000,B
9022003700311001,Ärentuna vägskäl,59.938321,17.593858,0,9021003700311000,A
9022003700311002,Ärentuna vägskäl,59.938452,17.594133,0,9021003700311000,B
9022003700312001,Svista,59.932538,17.596624,0,9021003700312000,A
9022003700312002,Svista,59.933500,17.596532,0,9021003700312000,B
9022003700313001,Stora Vallskog,59.925814,17.599910,0,9021003700313000,A
9022003700313002,Stora Vallskog,59.927906,17.599236,0,9021003700313000,B
9022003700314001,Lilla Vallskog,59.919614,17.602901,0,9021003700314000,A
9022003700314002,Lilla Vallskog,59.920631,17.602760,0,9021003700314000,B
9022003700315001,Ärna bro,59.909700,17.607728,0,9021003700315000,A
9022003700315002,Ärna bro,59.910490,17.607682,0,9021003700315000,B
9022003700316001,Ärna gård,59.904060,17.610426,0,9021003700316000,A
9022003700316002,Ärna gård,59.905791,17.609930,0,9021003700316000,B
9022003700317001,Lilla Myrby,59.893152,17.615677,0,9021003700317000,A
9022003700317002,Lilla Myrby,59.893735,17.615691,0,9021003700317000,B
9022003700320001,Uppsala Sverkerskolan,59.864720,17.620773,0,9021003700320000,A
9022003700320004,Uppsala Sverkerskolan,59.864413,17.621596,0,9021003700320000,D
9022003700321001,Uppsala Wallingatan,59.864739,17.618793,0,9021003700321000,A
9022003700321002,Uppsala Wallingatan,59.864338,17.617271,0,9021003700321000,B
9022003700322001,Uppsala Dalgatan,59.863128,17.613171,0,9021003700322000,A
9022003700322002,Uppsala Dalgatan,59.863153,17.613351,0,9021003700322000,B
9022003700323001,Uppsala Norrlandsgatan,59.860709,17.608184,0,9021003700323000,A
9022003700323004,Uppsala Norrlandsgatan,59.860734,17.608364,0,9021003700323000,D
9022003700325001,Uppsala Bäverns gränd,59.856129,17.645311,0,9021003700325000,A
9022003700325002,Uppsala Bäverns gränd,59.855971,17.644427,0,9021003700325000,B
9022003700326001,Uppsala Sturegatan,59.866042,17.621952,0,9021003700326000,A
9022003700326002,Uppsala Sturegatan,59.866318,17.621485,0,9021003700326000,B
9022003700330005,Uppsala Fyrishov,59.869643,17.625113,0,9021003700330000,E
9022003700330006,Uppsala Fyrishov,59.869570,17.624555,0,9021003700330000,F
9022003700333001,Uppsala Kungsängsesplanaden,59.850218,17.659028,0,9021003700333000,A
9022003700333002,Uppsala Kungsängsesplanaden,59.850028,17.659143,0,9021003700333000,B
9022003700334001,Uppsala Vimpelgatan,59.848200,17.662699,0,9021003700334000,A
9022003700334002,Uppsala Vimpelgatan,59.847991,17.662866,0,9021003700334000,B
9022003700334003,Uppsala Vimpelgatan,59.848467,17.662232,0,9021003700334000,C
9022003700335001,Uppsala Östra Vindbrovägen,59.844050,17.673601,0,9021003700335000,A
9022003700335002,Uppsala Östra Vindbrovägen,59.843235,17.674751,0,9021003700335000,B
9022003700336001,Uppsala Kuggebro,59.832305,17.690761,0,9021003700336000,A
9022003700336002,Uppsala Kuggebro,59.832932,17.690208,0,9021003700336000,B
9022003700338001,Uppsala Lapplandsresan,59.816257,17.699161,0,9021003700338000,A
9022003700338002,Uppsala Lapplandsresan,59.815322,17.699874,0,9021003700338000,B
9022003700339003,Uppsala Ölandsresan,59.814052,17.702654,0,9021003700339000,C
9022003700339004,Uppsala Ölandsresan,59.813904,17.702913,0,9021003700339000,D
9022003700340001,Uppsala Daneport,59.810996,17.701590,0,9021003700340000,A
9022003700340002,Uppsala Daneport,59.810873,17.701440,0,9021003700340000,B
9022003700341003,Uppsala Västgötaresan,59.809554,17.704466,0,9021003700341000,C
9022003700342001,Uppsala Gotlandsresan,59.808874,17.696817,0,9021003700342000,A
9022003700342002,Uppsala Gotlandsresan,59.808751,17.696026,0,9021003700342000,B
9022003700343001,Uppsala Skåneresan,59.807953,17.694092,0,9021003700343000,A
9022003700343002,Uppsala Skåneresan,59.807858,17.693837,0,9021003700343000,B
9022003700345001,Uppsala Bågspännarvägen,59.890638,17.638445,0,9021003700345000,A
9022003700345002,Uppsala Bågspännarvägen,59.889806,17.638185,0,9021003700345000,B
9022003700347001,Uppsala Sandels gata,59.883983,17.635381,0,9021003700347000,A
9022003700347002,Uppsala Sandels gata,59.884239,17.635664,0,9021003700347000,B
9022003700349001,Uppsala Moskén,59.873076,17.637193,0,9021003700349000,A
9022003700349002,Uppsala Moskén,59.873877,17.637701,0,9021003700349000,B
9022003700349006,Uppsala Moskén,59.873404,17.638783,0,9021003700349000,F
9022003700353001,Uppsala Källarbäcksvägen,59.826529,17.693449,0,9021003700353000,A
9022003700353002,Uppsala Källarbäcksvägen,59.826700,17.693441,0,9021003700353000,B
9022003700354001,Uppsala Rörbäcksvägen,59.823215,17.693511,0,9021003700354000,A
9022003700354002,Uppsala Rörbäcksvägen,59.822314,17.693121,0,9021003700354000,B
9022003700355001,Uppsala Handarbetsvägen,59.820816,17.691147,0,9021003700355000,A
9022003700355002,Uppsala Handarbetsvägen,59.820785,17.690770,0,9021003700355000,B
9022003700356001,Uppsala Bonadsvägen,59.818737,17.690869,0,9021003700356000,A
9022003700356002,Uppsala Bonadsvägen,59.818573,17.691056,0,9021003700356000,B
9022003700358001,Uppsala Sävja kyrka,59.820667,17.703387,0,9021003700358000,A
9022003700358002,Uppsala Sävja kyrka,59.820697,17.701927,0,9021003700358000,B
9022003700359001,Uppsala Akademivägen,59.820667,17.703387,0,9021003700359000,A
9022003700359002,Uppsala Akademivägen,59.820405,17.705957,0,9021003700359000,B
9022003700360001,Uppsala Fiskgjusevägen,59.820076,17.708880,0,9021003700360000,A
9022003700360002,Uppsala Fiskgjusevägen,59.819863,17.709920,0,9021003700360000,B
9022003700361001,Uppsala Hultvägen,59.818239,17.714855,0,9021003700361000,A
9022003700361002,Uppsala Hultvägen,59.818434,17.714403,0,9021003700361000,B
9022003700362001,Uppsala Backmovägen,59.815895,17.717948,0,9021003700362000,A
9022003700362002,Uppsala Backmovägen,59.815924,17.717807,0,9021003700362000,B
9022003700363001,Uppsala Nyckelaxet,59.814647,17.724098,0,9021003700363000,A
9022003700364001,Uppsala Vävstolsvägen,59.814881,17.683645,0,9021003700364000,A
9022003700365001,Uppsala Kardvägen,59.813959,17.688460,0,9021003700365000,A
9022003700365002,Uppsala Kardvägen,59.814163,17.688043,0,9021003700365000,B
9022003700366001,Uppsala Nåntunaparken,59.815830,17.693860,0,9021003700366000,A
9022003700366002,Uppsala Nåntunaparken,59.815771,17.693571,0,9021003700366000,B
9022003700367005,Uppsala Nämndemansvägen,59.821743,17.699133,0,9021003700367000,E
9022003700367006,Uppsala Nämndemansvägen,59.821611,17.698912,0,9021003700367000,F
9022003700368001,Uppsala Tunabergsallén,59.878229,17.622938,0,9021003700368000,A
9022003700368002,Uppsala Tunabergsallén,59.878814,17.622845,0,9021003700368000,B
9022003700369001,Uppsala Tuna backar,59.875571,17.624311,0,9021003700369000,A
9022003700369002,Uppsala Tuna backar,59.875532,17.624541,0,9021003700369000,B
9022003700370001,Uppsala Söderforsgatan,59.878410,17.592694,0,9021003700370000,A
9022003700371001,Uppsala Hållnäsgatan,59.877502,17.590127,0,9021003700371000,A
9022003700371002,Uppsala Hållnäsgatan,59.877491,17.590287,0,9021003700371000,B
9022003700373001,Uppsala Skebogatan,59.870731,17.602745,0,9021003700373000,A
9022003700373002,Uppsala Skebogatan,59.871420,17.600961,0,9021003700373000,B
9022003700374001,Uppsala Gimogatan,59.868859,17.607715,0,9021003700374000,A
9022003700374002,Uppsala Gimogatan,59.868941,17.607648,0,9021003700374000,B
9022003700377001,Uppsala Fyrisvallsgatan,59.868984,17.605758,0,9021003700377000,A
9022003700377002,Uppsala Fyrisvallsgatan,59.869636,17.605346,0,9021003700377000,B
9022003700378001,Uppsala Bolandsskolan,59.855610,17.666932,0,9021003700378000,A
9022003700378002,Uppsala Bolandsskolan,59.855832,17.665855,0,9021003700378000,B
9022003700379001,Uppsala Danmarksgatan,59.854345,17.672536,0,9021003700379000,A
9022003700379002,Uppsala Danmarksgatan,59.854283,17.672497,0,9021003700379000,B
9022003700381001,Uppsala Nymansgatan,59.853677,17.680405,0,9021003700381000,A
9022003700381002,Uppsala Nymansgatan,59.853542,17.681076,0,9021003700381000,B
9022003700384001,Uppsala Döbelnsgatan,59.844774,17.633568,0,9021003700384000,A
9022003700384002,Uppsala Döbelnsgatan,59.844759,17.632658,0,9021003700384000,B
9022003700387001,Uppsala Ulleråker norra,59.832760,17.642666,0,9021003700387000,A
9022003700387002,Uppsala Ulleråker norra,59.832638,17.642410,0,9021003700387000,B
9022003700388001,Uppsala Hammarby kyrkogård,59.827760,17.644513,0,9021003700388000,A
9022003700388002,Uppsala Hammarby kyrkogård,59.827511,17.644375,0,9021003700388000,B
9022003700389001,Uppsala Genetikvägen,59.816416,17.648737,0,9021003700389000,A
9022003700389002,Uppsala Genetikvägen,59.815428,17.648772,0,9021003700389000,B
9022003700392001,Uppsala Svankärrsvägen,59.792518,17.643464,0,9021003700392000,A
9022003700392002,Uppsala Svankärrsvägen,59.792364,17.643527,0,9021003700392000,B
9022003700393001,Uppsala Trasthagen,59.789397,17.645804,0,9021003700393000,A
9022003700393002,Uppsala Trasthagen,59.789916,17.645262,0,9021003700393000,B
9022003700398001,Uppsala Siktargatan,59.850853,17.651515,0,9021003700398000,A
9022003700398002,Uppsala Siktargatan,59.850797,17.650995,0,9021003700398000,B
9022003700400003,Uppsala Lägerhyddsvägen,59.835587,17.649796,0,9021003700400000,C
